"","County","State","Abbr","CountyStat","StateID","CountyID","StateCount","x","y","optional","wnv2001","wnv2002","wnv2003","wnv2004","wnv2005","wnv2006","wnv2007","wnv2008","wnv2009","wnv2010","wnv2011","wnv2012","wnv2013","wnv2014","wnv2015","wnv2016","sum","pop","adj2001","adj2002","adj2003","adj2004","adj2005","adj2006","adj2007","adj2008","adj2009","adj2010","adj2011","adj2012","adj2013","adj2014","adj2015","adj2016","adjsum","Arrival","Timeadjsum","Occurrence","yearspresent","peakyear","tmp","pre","area","tmp01","tmp02","tmp03","tmp04","tmp05","tmp06","tmp07","tmp08","tmp09","tmp10","tmp11","tmp12","PIPPercAvg","QUIPercAvg","TARPercAvg","WNV.R0.01","WNV.R0.02","WNV.R0.03","WNV.R0.04","WNV.R0.05","WNV.R0.06","WNV.R0.07","WNV.R0.08","WNV.R0.09","WNV.R0.10","WNV.R0.11","WNV.R0.12","SLEV.R0.01","SLEV.R0.02","SLEV.R0.03","SLEV.R0.04","SLEV.R0.05","SLEV.R0.06","SLEV.R0.07","SLEV.R0.08","SLEV.R0.09","SLEV.R0.10","SLEV.R0.11","SLEV.R0.12","EEEV.R0.01","EEEV.R0.02","EEEV.R0.03","EEEV.R0.04","EEEV.R0.05","EEEV.R0.06","EEEV.R0.07","EEEV.R0.08","EEEV.R0.09","EEEV.R0.10","EEEV.R0.11","EEEV.R0.12","pop.weight"
"29","Fayette","Alabama","AL","AL.Fayette",1,57,1057,-87.73774298,33.72602612,TRUE,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,37508,0,0,0,0,0,0,0.026660979,0,0,0,0,0.026660979,0,0,0,0,0.053321958,2007,0.005332196,1,10,0.026660979,24.90666667,1123.066667,1602108358,5.9,7.6,12.6,17.4,21.6,25.7,27.1,26.9,23.7,17.5,11.8,7.9,0,1,0,0,0,0,0,0.614165970934679,0.993074522294067,0.899452741969211,0.919018075136171,0.935335489057861,0,0,0,0,0,0,0.32433226074735,0.86850489817177,0.939875119992086,0.797538312304894,0.822266911926007,0.996410518099283,0.337315008575897,0,0,0,0,0.00938359939543061,0.460520036324477,0.970522184368239,0.750624397917784,0.522982363313638,0.556645953052508,0.969350126590153,0.475272053378306,6.41356221314283e-18,0,0.000122305370541383
"30","Franklin","Alabama","AL","AL.Franklin",1,59,1059,-87.84261957,34.44491769,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,24.21066667,1150.68,1624599266,4.9,6.3,11.5,16.6,20.8,25.1,26.5,26.3,22.8,16.7,11,7,0,1,0,0,0,0,0,0.427135678705251,1,0.950001767639646,0.96424597138888,0.830788533478722,0,0,0,0,0,0,0.228167432109699,0.779745992246976,0.976066547174708,0.866985896060405,0.887223669451789,0.963272096310887,0.239395355761835,0,0,0,0,0,0.346500845566267,0.91059951564765,0.83453232797724,0.62361188683603,0.656483742656752,0.999373112253137,0.360423778069824,0,0,0.00024587266329668
"31","Geneva","Alabama","AL","AL.Geneva",1,61,1061,-85.8341029,31.10013208,TRUE,0,4,3,2,0,3,0,0,0,0,0,3,1,1,2,0,15,131506,0,0.030416863,0.022812647,0.015208432,0,0.022812647,0,0,0,0,0,0.022812647,0.007604216,0.007604216,0.015208432,0,0.1444801,2002,0.009632007,1,15,0.030416863,26.11066667,1477.28,1532365760,9.3,10.7,15.1,19.1,23.2,26.7,27.5,27.5,25.2,19.6,14.3,11.2,0,1,0,0,0,0,1.83760266563993e-06,0.882763031886927,0.935634548256331,0.851258750730182,0.851258750730182,0.999448830452497,0.0873752912288639,0,0,0,0,0.085469847816069,0.554267725905544,0.983113187413129,0.845717343644224,0.742161278123305,0.742161278123305,0.971464101719716,0.623203864542037,0.0327070027692878,0,0,0,0.167796092443683,0.710991641067891,0.99153834236454,0.590155265783586,0.455754456416205,0.455754456416205,0.821772255437975,0.778367037459571,0.0925140314297101,0,0.000428812254943347
"32","Greene","Alabama","AL","AL.Greene",1,63,1063,-87.95161408,32.85965578,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,25.67066667,1147.72,1764598163,7.5,9.1,14,18.4,22.6,26.5,27.6,27.5,24.7,18.7,13,9.3,0,1,0,0,0,0,0,0.801393137937092,0.950001767639646,0.837554455910349,0.851258750730182,0.994954833585867,0,0,0,0,0,0.0179889760998015,0.456989611375256,0.950421731331194,0.866985896060405,0.727131310496484,0.742161278123305,0.991050632134809,0.497759284738988,4.38187887538673e-20,0,0,0,0.070419631121898,0.610027427302891,0.999782646122885,0.62361188683603,0.438886719257164,0.455754456416205,0.882878995042124,0.654638128508715,0.0205198022870686,0,6.04483565931575e-05
"33","Hale","Alabama","AL","AL.Hale",1,65,1065,-87.62710918,32.76985846,TRUE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,44519,0,0,0,0,0,0,0,0,0,0,0.022462319,0,0,0,0,0,0.022462319,2011,0.00374372,1,6,0.022462319,25.67066667,1147.72,1717282231,7.5,9.1,14,18.4,22.6,26.5,27.6,27.5,24.7,18.7,13,9.3,0,1,0,0,0,0,0,0.801393137937092,0.950001767639646,0.837554455910349,0.851258750730182,0.994954833585867,0,0,0,0,0,0.0179889760998015,0.456989611375256,0.950421731331194,0.866985896060405,0.727131310496484,0.742161278123305,0.991050632134809,0.497759284738988,4.38187887538673e-20,0,0,0,0.070419631121898,0.610027427302891,0.999782646122885,0.62361188683603,0.438886719257164,0.455754456416205,0.882878995042124,0.654638128508715,0.0205198022870686,0,0.000145166705533001
"34","Henry","Alabama","AL","AL.Henry",1,67,1067,-85.23988557,31.53050557,TRUE,0,0,51,7,8,5,5,1,0,12,0,17,11,7,12,1,106,278831,0,0,0.182906492,0.025104813,0.028691214,0.017932009,0.017932009,0.003586402,0,0.043036822,0,0.060968831,0.03945042,0.025104813,0.043036822,0.003586402,0.491337046,2003,0.035095503,1,14,0.182906492,25.972,1295.96,1445168667,8.5,10,14.5,18.6,22.9,26.6,27.6,27.5,25,19.3,13.9,10.4,0,1,0,0,0,0,0,0.844828937866579,0.942733618178261,0.837554455910349,0.851258750730182,0.999216008156911,0.0114771883760278,0,0,0,0,0.0442552944122961,0.483834087859512,0.969037003930347,0.856262333284612,0.727131310496484,0.742161278123305,0.980377225134287,0.581937204485979,0.0138270921867173,0,0,0,0.109624363492424,0.639784470739503,0.998237323910326,0.607040305003346,0.438886719257164,0.455754456416205,0.84723103665094,0.738403527964137,0.0635500131959506,0,0.000909206803173303
"35","Houston","Alabama","AL","AL.Houston",1,69,1069,-85.2956285,31.16395227,TRUE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1143,0,0,0,0,0,0.874890639,0,0,0,0,0,0,0,0,0,0,0.874890639,2006,0.079535513,1,11,0.874890639,26.21066667,1388.546667,1601943930,9.3,10.7,15,19.1,23.2,26.7,27.6,27.5,25.3,19.8,14.5,11.2,0,1,0,0,0,0,1.83760266563993e-06,0.882763031886927,0.935634548256331,0.837554455910349,0.851258750730182,0.999362508271628,0.148080530971621,0,0,0,0,0.0777966322827833,0.554267725905544,0.983113187413129,0.845717343644224,0.727131310496484,0.742161278123305,0.966184335790872,0.651262197264447,0.0442552944122961,0,0,0,0.158118939414709,0.710991641067891,0.99153834236454,0.590155265783586,0.438886719257164,0.455754456416205,0.808039052730863,0.803414641827709,0.109624363492424,0,3.72707258528315e-06
"36","Jackson","Alabama","AL","AL.Jackson",1,71,1071,-85.99527511,34.7845461,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091265857,0,0.091265857,2015,0.045632929,1,2,0,23.48266667,1246.653333,2901941189,4.1,5.5,10.6,15.7,19.7,24.1,25.5,25.4,22,15.8,10.4,6.2,0,1,0,0,0,0,0,0.116990825971747,0.965786140857657,0.998564453047454,0.999441747775421,0.696151582640754,0,0,0,0,0,0,0.136099172863347,0.637363857585458,0.999448569500224,0.953409227851196,0.960353789437478,0.906360288299341,0.145448031057695,0,0,0,0,0,0.232379000096353,0.791208699880442,0.942116531610738,0.779773305047315,0.794370167457627,0.988843004557516,0.243580631139642,0,0,3.5728376480269e-05
"37","Jefferson","Alabama","AL","AL.Jefferson",1,73,1073,-86.89670879,33.55790924,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,107456,0,0,0,0,0,0,0,0,0,0.009306135,0,0,0,0,0,0,0.009306135,2010,0.001329448,1,7,0.009306135,24.83066667,1209.853333,2834316644,6.1,7.6,12.6,17.4,21.5,25.7,26.9,26.8,23.5,17.4,11.9,8.1,0,1,0,0,0,0,0,0.592910683785516,0.993074522294067,0.919018075136171,0.927576632007358,0.915948606803988,0,0,0,0,0,0,0.32433226074735,0.858604695400541,0.939875119992086,0.822266911926007,0.834294352333289,0.991874879325189,0.32433226074735,0,0,0,0,0.00938359939543061,0.460520036324477,0.96509356758759,0.750624397917784,0.556645953052508,0.573831919710366,0.979555696657611,0.460520036324477,1.01760255946391e-05,0,0.000350390473949419
"38","Lamar","Alabama","AL","AL.Lamar",1,75,1075,-88.09452739,33.78306034,TRUE,0,0,0,0,1,0,1,0,2,0,0,1,1,0,0,1,5,350209,0,0,0,0,0.002855438,0,0.002855438,0,0.005710876,0,0,0.002855438,0.002855438,0,0,0.002855438,0.019988064,2005,0.001665672,1,12,0.005710876,25.03466667,1098.706667,1565894217,6.2,7.9,12.9,17.8,21.8,26,27.3,27,23.8,17.9,12.2,8.2,0,1,0,0,0,0,0,0.655396254846811,0.980989441849438,0.877434920160875,0.910118431992253,0.943163594630194,0,0,0,0,0,0,0.375952983493299,0.887890910181917,0.91522811212534,0.770372306219543,0.81026786229404,0.998804886743581,0.389426036362032,0,0,0,0,0.0172692157664801,0.519871311834965,0.980537618982415,0.704812141198225,0.489041921815261,0.539402245892304,0.963824029264158,0.535003453485686,0.00100932968841456,0,0.00114195482328909
"39","Lauderdale","Alabama","AL","AL.Lauderdale",1,77,1077,-87.64884344,34.90669794,TRUE,0,0,3,1,1,0,1,0,0,0,0,2,5,1,2,2,8,60580,0,0,0.049521294,0.016507098,0.016507098,0,0.016507098,0,0,0,0,0.033014196,0.08253549,0.016507098,0.033014196,0.033014196,0.297127765,2003,0.021223412,1,14,0.049521294,23.93866667,1155.32,1902849647,4,5.5,10.7,16.2,20.4,24.7,26.3,26,22.5,16.1,10.5,6.2,0,1,0,0,0,0,0,0.324239767877468,0.994954833585867,0.96424597138888,0.980989441849438,0.783705272743773,0,0,0,0,0,0,0.184877025089829,0.730527946215749,0.991050632134809,0.887223669451789,0.91522811212534,0.943496002453868,0.174916206962114,0,0,0,0,0,0.292935267143907,0.871680157679547,0.882878995042124,0.656483742656752,0.704812141198225,0.998898983800319,0.280505779952082,0,0,0.000197538107800921
"40","Lawrence","Alabama","AL","AL.Lawrence",1,79,1079,-87.30890148,34.52651481,TRUE,0,1,2,0,0,1,1,0,0,0,0,1,1,0,2,0,6,86905,0,0.011506818,0.023013636,0,0,0.011506818,0.011506818,0,0,0,0,0.011506818,0.011506818,0,0.023013636,0,0.10356136,2002,0.006904091,1,15,0.023013636,24.144,1180.213333,1854641022,4.2,5.7,10.9,16.4,20.5,25,26.5,26.3,22.6,16.3,10.7,6.5,0,1,0,0,0,0,0,0.351125979090511,0.999216008156911,0.950001767639646,0.96424597138888,0.801393137937092,0,0,0,0,0,0,0.195342478971792,0.742979041641811,0.980377225134287,0.866985896060405,0.887223669451789,0.950421731331194,0.195342478971792,0,0,0,0,0,0.3059175431383,0.881681051855974,0.84723103665094,0.62361188683603,0.656483742656752,0.999782646122885,0.3059175431383,0,0,0.000283378165375356
"41","Lee","Alabama","AL","AL.Lee",1,81,1081,-85.35622836,32.6064577,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.073537305,0,1.073537305,2015,0.536768653,1,2,0,24.772,1127.16,1553526816,6.8,8.2,12.8,17.4,21.4,25.6,26.8,26.7,23.7,17.7,12.3,8.7,0,1,0,0,0,0,0,0.572466053416004,0.996580118107848,0.927576632007358,0.935634548256331,0.935335489057861,0,0,0,0,0,0,0.32433226074735,0.847840979811797,0.946922248705472,0.834294352333289,0.845717343644224,0.996410518099283,0.363151719988156,0,0,0,0,0.0144729398506733,0.460520036324477,0.958586983882211,0.765616705700278,0.573831919710366,0.590155265783586,0.969350126590153,0.505087780348976,0.0035784614289077,0,1.21496696874585e-05
"42","Limestone","Alabama","AL","AL.Limestone",1,83,1083,-86.98018141,34.81637893,TRUE,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,27576,0,0,0,0,0,0,0,0,0,0,0,0.072526835,0.036263417,0,0,0.036263417,0.14505367,2012,0.029010734,1,5,0.072526835,24.20533333,1200.706667,1577255714,4.5,6,11,16.5,20.7,25,26.3,26.3,22.6,16.5,10.9,6.7,0,1,0,0,0,0,0,0.402164949057815,0.999216008156911,0.96424597138888,0.96424597138888,0.801393137937092,0,0,0,0,0,0,0.217030067152438,0.767329474690884,0.980377225134287,0.887223669451789,0.887223669451789,0.950421731331194,0.217030067152438,0,0,0,0,0,0.332419240251241,0.900819834880117,0.84723103665094,0.656483742656752,0.656483742656752,0.999782646122885,0.332419240251241,0,0,8.99192944984848e-05
"43","Lowndes","Alabama","AL","AL.Lowndes",1,85,1085,-86.64943923,32.16082304,TRUE,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,3,20097,0,0,0,0,0,0,0,0.04975867,0,0,0,0.099517341,0,0,0,0,0.149276011,2008,0.016586223,1,9,0.099517341,26.044,1147.173333,1889394798,8.2,9.7,14.5,18.7,22.8,26.7,27.7,27.6,25,19.2,13.5,10.1,0,1,0,0,0,0,0,0.830788533478722,0.935634548256331,0.823930772851506,0.837554455910349,0.999216008156911,0.00135980310807901,0,0,0,0,0.0442552944122961,0.497759284738988,0.963272096310887,0.845717343644224,0.712879107094445,0.727131310496484,0.980377225134287,0.568068007101613,0.0025049120674709,0,0,0,0.109624363492424,0.654638128508715,0.999373112253137,0.590155265783586,0.422518898671643,0.438886719257164,0.84723103665094,0.724664920553345,0.0410529905038116,0,6.55319140388762e-05
"44","Macon","Alabama","AL","AL.Macon",1,87,1087,-85.69087038,32.39349651,TRUE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,38066,0,0.026270162,0.026270162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052540325,2002,0.003502688,1,15,0.026270162,25.52533333,1217.04,1604747530,7.6,9,13.7,18.1,22.3,26.2,27.3,27.2,24.6,18.6,13.2,9.6,0,1,0,0,0,0,0,0.749924845194287,0.97056994851571,0.877434920160875,0.888819300034107,0.992046325891343,0,0,0,0,0,0.00452062702210014,0.4162795947235,0.929274130137411,0.896982951966713,0.770372306219543,0.784606405518312,0.994191215502396,0.483834087859512,1.99176470824532e-07,0,0,0,0.0461548321147159,0.565188382376202,0.997039299788363,0.672794418107341,0.489041921815261,0.506033640657604,0.894245238789358,0.639784470739503,0.0239479964104229,0,0.000124124886291678
"45","Madison","Alabama","AL","AL.Madison",1,89,1089,-86.54728071,34.76510109,TRUE,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,6472,0,0,0,0,0,0.154511743,0,0,0.154511743,0,0,0,0,0,0,0,0.309023486,2006,0.028093044,1,11,0.154511743,24.20533333,1200.706667,2144779367,4.5,6,11,16.5,20.7,25,26.3,26.3,22.6,16.5,10.9,6.7,0,1,0,0,0,0,0,0.402164949057815,0.999216008156911,0.96424597138888,0.96424597138888,0.801393137937092,0,0,0,0,0,0,0.217030067152438,0.767329474690884,0.980377225134287,0.887223669451789,0.887223669451789,0.950421731331194,0.217030067152438,0,0,0,0,0,0.332419240251241,0.900819834880117,0.84723103665094,0.656483742656752,0.656483742656752,0.999782646122885,0.332419240251241,0,0,2.11037740786986e-05
"46","Marengo","Alabama","AL","AL.Marengo",1,91,1091,-87.78787764,32.25343814,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8895,0,0,0,0,0.112422709,0,0,0,0,0,0,0,0,0,0,0,0.112422709,2005,0.009368559,1,12,0.112422709,25.65733333,1200.773333,2522878578,7.8,9.4,14.3,18.6,22.6,26.5,27.4,27.5,24.8,18.9,13.2,9.5,0,1,0,0,0,0,0,0.801393137937092,0.950001767639646,0.864767819821251,0.851258750730182,0.99607528035088,0,0,0,0,0,0.0327070027692878,0.483834087859512,0.950421731331194,0.866985896060405,0.756361747141868,0.742161278123305,0.987802116357055,0.525867319458885,1.99176470824532e-07,0,0,0,0.0925140314297101,0.639784470739503,0.999782646122885,0.62361188683603,0.472331536358311,0.455754456416205,0.871573747063896,0.683173246434252,0.0239479964104229,0,2.90046462345526e-05
"47","Marion","Alabama","AL","AL.Marion",1,93,1093,-87.884945,34.14078814,TRUE,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,45200,0,0.022123894,0.066371681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088495575,2002,0.005899705,1,15,0.066371681,24.21066667,1150.68,1917044700,4.9,6.3,11.5,16.6,20.8,25.1,26.5,26.3,22.8,16.7,11,7,0,1,0,0,0,0,0,0.427135678705251,1,0.950001767639646,0.96424597138888,0.830788533478722,0,0,0,0,0,0,0.228167432109699,0.779745992246976,0.976066547174708,0.866985896060405,0.887223669451789,0.963272096310887,0.239395355761835,0,0,0,0,0,0.346500845566267,0.91059951564765,0.83453232797724,0.62361188683603,0.656483742656752,0.999373112253137,0.360423778069824,0,0,0.000147387297335782
"48","Marshall","Alabama","AL","AL.Marshall",1,95,1095,-86.30279303,34.37186997,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,23.98266667,1243.16,1596322246,5,6.5,11.5,16.5,20.4,24.7,26.1,25.9,22.6,16.4,11.1,7.2,0,1,0,0,0,0,0,0.324239767877468,0.994954833585867,0.975059573650009,0.986160660707089,0.801393137937092,0,0,0,0,0,0,0.217030067152438,0.730527946215749,0.991050632134809,0.906037246029587,0.924094569641617,0.950421731331194,0.195342478971792,0,0,0,0,0,0.332419240251241,0.871680157679547,0.882878995042124,0.68890165998281,0.720595089466698,0.999782646122885,0.3059175431383,0,0,0.000150106788618482
"49","Mobile","Alabama","AL","AL.Mobile",1,97,1097,-88.21002606,30.80013087,TRUE,0,0,2,0,0,2,0,0,0,0,0,6,2,0,0,1,10,32334,0,0,0.061854395,0,0,0.061854395,0,0,0,0,0,0.185563184,0.061854395,0,0,0.030927197,0.402053566,2003,0.028718112,1,14,0.185563184,26.29066667,1650.986667,3269812178,10.4,11.9,16.1,20.2,24,27.5,28.1,28.1,25.9,20.7,15.4,12.1,0,1,0,0,0,0,0.269017020506323,0.958196524329714,0.851258750730182,0.766004442218966,0.766004442218966,0.986160660707089,0.402164949057815,0,0,0,0,0.174916206962114,0.704248992611281,1,0.742161278123305,0.653361207147848,0.653361207147848,0.924094569641617,0.767329474690884,0.109740692505786,0,0,1.01760255946391e-05,0.280505779952082,0.85007886646333,0.950429739944218,0.455754456416205,0.356758497355954,0.356758497355954,0.720595089466698,0.900819834880117,0.198800896517752,0.00100932968841456,0.000105434090089716
"50","Monroe","Alabama","AL","AL.Monroe",1,99,1099,-87.36154918,31.57743014,TRUE,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,16801,0,0,0,0,0,0,0,0.059520267,0,0,0,0,0,0.059520267,0,0,0.119040533,2008,0.013226726,1,9,0.059520267,26.02133333,1318.386667,2682600134,8.7,10.2,14.8,19,23.1,26.8,27.6,27.7,25.2,19.5,14,10.4,0,1,0,0,0,0,0,0.870452598386345,0.927576632007358,0.837554455910349,0.823930772851506,0.999448830452497,0.057674171677798,0,0,0,0,0.0634924834465319,0.540219709528468,0.978970431811151,0.834294352333289,0.727131310496484,0.712879107094445,0.971464101719716,0.609464008126072,0.0179889760998015,0,0,0,0.13734406187201,0.697448592180408,0.994391168823579,0.573831919710366,0.438886719257164,0.422518898671643,0.821772255437975,0.765030715031617,0.070419631121898,0,5.47843801446563e-05
"51","Montgomery","Alabama","AL","AL.Montgomery",1,101,1101,-86.20712733,32.22830933,TRUE,0,25,63,15,34,81,25,3,16,0,1,396,16,12,23,61,659,2368139,0,0.010556813,0.026603168,0.006334088,0.014357265,0.034204073,0.010556813,0.001266818,0.00675636,0,0.000422273,0.167219914,0.00675636,0.00506727,0.009712268,0.025758623,0.325572105,2002,0.021704807,1,15,0.167219914,26.00133333,1154.146667,2055472492,8,9.5,14.1,18.5,22.6,26.5,27.6,27.5,25,19,13.5,10,0,1,0,0,0,0,0,0.801393137937092,0.950001767639646,0.837554455910349,0.851258750730182,0.999216008156911,0,0,0,0,0,0.0224226527388159,0.470657698736698,0.950421731331194,0.866985896060405,0.727131310496484,0.742161278123305,0.980377225134287,0.540219709528468,0.0025049120674709,0,0,0,0.0774122856259408,0.625021975838846,0.999782646122885,0.62361188683603,0.438886719257164,0.455754456416205,0.84723103665094,0.697448592180408,0.0410529905038116,0,0.00772198245410311
"52","Morgan","Alabama","AL","AL.Morgan",1,103,1103,-86.85168807,34.45700959,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,24.252,1228.386667,1538560705,5.1,6.5,11.6,16.6,20.7,25,26.3,26.3,22.8,16.7,11.2,7.2,0,1,0,0,0,0,0,0.402164949057815,0.999216008156911,0.96424597138888,0.96424597138888,0.830788533478722,0,0,0,0,0,0,0.228167432109699,0.767329474690884,0.980377225134287,0.887223669451789,0.887223669451789,0.963272096310887,0.239395355761835,0,0,0,0,0,0.346500845566267,0.900819834880117,0.84723103665094,0.656483742656752,0.656483742656752,0.999373112253137,0.360423778069824,0,0,6.10092109104529e-06
"53","Perry","Alabama","AL","AL.Perry",1,105,1105,-87.29261514,32.63969861,TRUE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,113993,0,0,0,0,0,0,0,0.008772468,0,0,0,0,0,0,0,0,0.008772468,2008,0.000974719,1,9,0.008772468,25.70266667,1127.826667,1866845893,7.4,9,13.9,18.2,22.5,26.4,27.5,27.6,24.6,18.6,12.8,9.2,0,1,0,0,0,0,0,0.783705272743773,0.956892273495651,0.851258750730182,0.837554455910349,0.992046325891343,0,0,0,0,0,0.0138270921867173,0.429951488994907,0.943496002453868,0.877751526810039,0.742161278123305,0.727131310496484,0.994191215502396,0.483834087859512,0,0,0,0,0.0635500131959506,0.580218079173418,0.998898983800319,0.640541036979229,0.455754456416205,0.438886719257164,0.894245238789358,0.639784470739503,0.0144729398506733,0,0.000371706198787561
"54","Pickens","Alabama","AL","AL.Pickens",1,107,1107,-88.08890374,33.2861593,TRUE,0,0,0,0,3,6,4,0,0,0,0,11,1,1,0,3,24,4656,0,0,0,0,0.644329897,1.288659794,0.859106529,0,0,0,0,2.362542955,0.214776632,0.214776632,0,0.644329897,6.228522337,2005,0.519043528,1,12,2.362542955,25.30266667,1111.72,2314272016,6.6,8.4,13.4,18,22.2,26.3,27.5,27.4,24.3,18.2,12.5,8.5,0,1,0,0,0,0,0,0.732916017997548,0.96424597138888,0.851258750730182,0.864767819821251,0.97703934358803,0,0,0,0,0,0.00110746757260995,0.402760006483573,0.922390228254906,0.887223669451789,0.742161278123305,0.756361747141868,0.998439547798779,0.429951488994907,0,0,0,0,0.0362138760586585,0.549777014294569,0.994833629925909,0.656483742656752,0.455754456416205,0.472331536358311,0.924493117784935,0.580218079173418,0.00721774400749529,0,1.51821959379513e-05
"55","Pike","Alabama","AL","AL.Pike",1,109,1109,-85.94119788,31.81111715,TRUE,0,0,2,1,0,0,0,0,0,0,0,3,0,1,0,4,6,35161,0,0,0.056881204,0.028440602,0,0,0,0,0,0,0,0.085321805,0,0.028440602,0,0.113762407,0.31284662,2003,0.022346187,1,14,0.085321805,25.80533333,1318.92,1734278894,8.4,9.7,14.3,18.5,22.7,26.4,27.3,27.2,24.8,19,13.7,10.2,0,1,0,0,0,0,0,0.815649818947367,0.956892273495651,0.877434920160875,0.888819300034107,0.99607528035088,0,0,0,0,0,0.0327070027692878,0.470657698736698,0.957482375507158,0.877751526810039,0.770372306219543,0.784606405518312,0.987802116357055,0.540219709528468,0.00452062702210014,0,0,0,0.0925140314297101,0.625021975838846,1,0.640541036979229,0.489041921815261,0.506033640657604,0.871573747063896,0.697448592180408,0.0461548321147159,0,0.000114652317735031
"56","Randolph","Alabama","AL","AL.Randolph",1,111,1111,-85.4578914,33.30076127,TRUE,0,0,0,1,2,1,1,0,0,0,0,2,2,0,0,0,7,6486,0,0,0,0.15417823,0.30835646,0.15417823,0.15417823,0,0,0,0,0.30835646,0.30835646,0,0,0,1.38760407,2004,0.106738775,1,13,0.30835646,24.456,1105.253333,1485323967,6.3,7.9,12.7,17.1,21,25.1,26.3,26.2,23.2,17.1,11.9,8.3,0,1,0,0,0,0,0,0.477270578161659,1,0.96424597138888,0.97056994851571,0.882763031886927,0,0,0,0,0,0,0.28678116696088,0.803773884512385,0.976066547174708,0.887223669451789,0.896982951966713,0.983113187413129,0.28678116696088,0,0,0,0,0.00938359939543061,0.416729648944875,0.929055417593706,0.83453232797724,0.656483742656752,0.672794418107341,0.99153834236454,0.416729648944875,1.01760255946391e-05,0,2.11494250115018e-05
"57","Russell","Alabama","AL","AL.Russell",1,113,1113,-85.18139854,32.29547189,TRUE,0,3,5,1,1,0,0,0,0,5,0,3,0,2,0,0,18,6059,0,0.49513121,0.825218683,0.165043737,0.165043737,0,0,0,0,0.825218683,0,0.49513121,0,0.330087473,0,0,3.300874732,2002,0.220058315,1,15,0.825218683,25.73866667,1213.693333,1689679531,8,9.4,14,18.4,22.6,26.6,27.6,27.6,24.8,18.9,13.5,9.9,0,1,0,0,0,0,0,0.801393137937092,0.942733618178261,0.837554455910349,0.837554455910349,0.99607528035088,0,0,0,0,0,0.0179889760998015,0.456989611375256,0.950421731331194,0.856262333284612,0.727131310496484,0.727131310496484,0.987802116357055,0.525867319458885,0.0025049120674709,0,0,0,0.070419631121898,0.610027427302891,0.999782646122885,0.607040305003346,0.438886719257164,0.438886719257164,0.871573747063896,0.683173246434252,0.0410529905038116,0,1.97570715610066e-05
"58","Shelby","Alabama","AL","AL.Shelby",1,117,1117,-86.66122268,33.27201456,TRUE,0,0,0,1,5,3,6,1,0,1,0,5,4,3,0,10,22,44828,0,0,0,0.022307486,0.111537432,0.066922459,0.133844918,0.022307486,0,0.022307486,0,0.111537432,0.089229946,0.066922459,0,0.223074864,0.869991969,2004,0.066922459,1,13,0.133844918,25.05466667,1163.213333,2068049330,6.2,7.8,12.7,17.3,21.2,25.3,26.6,26.6,23.4,17.2,11.9,8.2,0,1,0,0,0,0,0,0.526021583150812,0.999362508271628,0.942733618178261,0.942733618178261,0.905453283205222,0,0,0,0,0,0,0.31174837396813,0.826770720391676,0.966184335790872,0.856262333284612,0.856262333284612,0.989060679020623,0.299412513128233,0,0,0,0,0.00938359939543061,0.445571895112193,0.944944791641791,0.808039052730863,0.607040305003346,0.607040305003346,0.98429122038713,0.431182229696257,1.01760255946391e-05,0,0.000146174286835584
